fitness,archivo
173.0,BCL1
156.0,BCL1
152.0,BCL1
166.0,BCL1
179.0,BCL1
176.0,BCL1
175.0,BCL1
195.0,BCL1
204.0,BCL1
161.0,BCL1
153.0,BCL1
372.0,MIR2
375.0,MIR2
383.0,MIR2
348.0,MIR2
371.0,MIR2
370.0,MIR2
369.0,MIR2
360.0,MIR2
354.0,MIR2
327.0,MIR2
154.0,MIR2
145.0,QL1
141.0,QL1
145.0,QL1
142.0,QL1
147.0,QL1
147.0,QL1
146.0,QL1
146.0,QL1
146.0,QL1
144.0,QL1
148.0,QL2
149.0,QL2
150.0,QL2
148.0,QL2
147.0,QL2
151.0,QL2
144.0,QL2
147.0,QL2
147.0,QL2
151.0,QL2
148.0,QL2
146.0,QL3
149.0,QL3
148.0,QL3
150.0,QL3
150.0,QL3
149.0,QL3
150.0,QL3
148.0,QL3
144.0,QL3
152.0,QL3
149.0,QL3
150.0,QL4
148.0,QL4
150.0,QL4
146.0,QL4
146.0,QL4
147.0,QL4
146.0,QL4
150.0,QL4
149.0,QL4
148.0,QL4
150.0,QL4
150.0,QL5
148.0,QL5
150.0,QL5
148.0,QL5
146.0,QL5
149.0,QL5
148.0,QL5
146.0,QL5
150.0,QL5
150.0,QL5
148.0,QL5
