fitness,archivo
455.0,BCL1
473.0,BCL1
455.0,BCL1
446.0,BCL1
445.0,BCL1
482.0,BCL1
463.0,BCL1
475.0,BCL1
464.0,BCL1
464.0,BCL1
471.0,BCL1
566.0,MIR2
529.0,MIR2
552.0,MIR2
488.0,MIR2
529.0,MIR2
565.0,MIR2
554.0,MIR2
564.0,MIR2
571.0,MIR2
526.0,MIR2
536.0,MIR2
434.0,QL1
448.0,QL1
436.0,QL1
447.0,QL1
448.0,QL1
442.0,QL1
447.0,QL1
437.0,QL1
441.0,QL1
436.0,QL1
439.0,QL2
437.0,QL2
440.0,QL2
444.0,QL2
436.0,QL2
438.0,QL2
442.0,QL2
439.0,QL2
439.0,QL2
439.0,QL2
441.0,QL2
438.0,QL3
441.0,QL3
441.0,QL3
443.0,QL3
441.0,QL3
437.0,QL3
438.0,QL3
435.0,QL3
438.0,QL3
439.0,QL3
442.0,QL3
445.0,QL4
442.0,QL4
433.0,QL4
442.0,QL4
437.0,QL4
434.0,QL4
439.0,QL4
434.0,QL4
440.0,QL4
442.0,QL4
443.0,QL4
443.0,QL5
438.0,QL5
439.0,QL5
442.0,QL5
440.0,QL5
439.0,QL5
443.0,QL5
439.0,QL5
442.0,QL5
