fitness,archivo
110.0,BCL1
99.0,BCL1
197.0,BCL1
133.0,BCL1
138.0,BCL1
115.0,BCL1
91.0,BCL1
120.0,BCL1
125.0,BCL1
104.0,BCL1
103.0,BCL1
925.0,MIR2
891.0,MIR2
781.0,MIR2
906.0,MIR2
844.0,MIR2
933.0,MIR2
876.0,MIR2
902.0,MIR2
834.0,MIR2
918.0,MIR2
921.0,MIR2
63.0,QL1
65.0,QL1
65.0,QL1
64.0,QL1
64.0,QL1
66.0,QL1
66.0,QL1
64.0,QL1
65.0,QL1
65.0,QL1
65.0,QL1
65.0,QL2
65.0,QL2
65.0,QL2
65.0,QL2
66.0,QL2
63.0,QL2
65.0,QL2
65.0,QL2
66.0,QL2
65.0,QL2
63.0,QL2
65.0,QL3
65.0,QL3
64.0,QL3
65.0,QL3
64.0,QL3
66.0,QL3
65.0,QL3
65.0,QL3
64.0,QL3
65.0,QL3
65.0,QL3
65.0,QL4
65.0,QL4
65.0,QL4
65.0,QL4
64.0,QL4
65.0,QL4
65.0,QL4
65.0,QL4
65.0,QL4
66.0,QL5
65.0,QL5
65.0,QL5
65.0,QL5
65.0,QL5
65.0,QL5
65.0,QL5
64.0,QL5
66.0,QL5
64.0,QL5
65.0,QL5
