fitness,archivo
143.0,BCL1
141.0,BCL1
144.0,BCL1
141.0,BCL1
144.0,BCL1
145.0,BCL1
144.0,BCL1
140.0,BCL1
142.0,BCL1
142.0,BCL1
142.0,BCL1
142.0,BCL1
144.0,BCL1
142.0,BCL1
142.0,BCL1
143.0,BCL1
143.0,BCL1
142.0,BCL1
145.0,BCL1
146.0,MIR2
146.0,MIR2
148.0,MIR2
146.0,MIR2
146.0,MIR2
146.0,MIR2
146.0,MIR2
146.0,MIR2
144.0,MIR2
146.0,MIR2
147.0,MIR2
146.0,QL1
144.0,QL1
147.0,QL1
145.0,QL1
145.0,QL1
145.0,QL1
144.0,QL1
145.0,QL1
145.0,QL1
144.0,QL1
144.0,QL1
146.0,QL2
146.0,QL2
146.0,QL2
144.0,QL2
146.0,QL2
148.0,QL2
144.0,QL2
146.0,QL2
146.0,QL2
144.0,QL2
144.0,QL2
146.0,QL3
147.0,QL3
146.0,QL3
144.0,QL3
146.0,QL3
144.0,QL3
145.0,QL3
144.0,QL3
146.0,QL3
146.0,QL3
147.0,QL3
145.0,QL4
145.0,QL4
144.0,QL4
146.0,QL4
146.0,QL4
146.0,QL4
143.0,QL4
144.0,QL4
144.0,QL4
144.0,QL4
145.0,QL4
146.0,QL5
144.0,QL5
144.0,QL5
143.0,QL5
146.0,QL5
147.0,QL5
145.0,QL5
144.0,QL5
144.0,QL5
147.0,QL5
143.0,QL5
