fitness,archivo
266.0,BCL1
271.0,BCL1
296.0,BCL1
297.0,BCL1
272.0,BCL1
302.0,BCL1
306.0,BCL1
292.0,BCL1
267.0,BCL1
288.0,BCL1
292.0,BCL1
727.0,MIR2
746.0,MIR2
707.0,MIR2
768.0,MIR2
715.0,MIR2
756.0,MIR2
779.0,MIR2
713.0,MIR2
738.0,MIR2
718.0,MIR2
754.0,MIR2
246.0,QL1
247.0,QL1
248.0,QL1
269.0,QL1
244.0,QL1
247.0,QL1
248.0,QL1
246.0,QL1
245.0,QL1
253.0,QL2
247.0,QL2
249.0,QL2
249.0,QL2
245.0,QL2
250.0,QL2
247.0,QL2
243.0,QL2
249.0,QL2
245.0,QL2
244.0,QL2
246.0,QL3
241.0,QL3
248.0,QL3
249.0,QL3
247.0,QL3
253.0,QL3
248.0,QL3
248.0,QL3
246.0,QL3
245.0,QL3
247.0,QL3
248.0,QL4
250.0,QL4
243.0,QL4
250.0,QL4
250.0,QL4
251.0,QL4
250.0,QL4
249.0,QL4
247.0,QL4
244.0,QL4
243.0,QL4
247.0,QL5
244.0,QL5
246.0,QL5
247.0,QL5
246.0,QL5
247.0,QL5
247.0,QL5
247.0,QL5
251.0,QL5
248.0,QL5
