fitness,archivo
177.0,BCL1
161.0,BCL1
185.0,BCL1
168.0,BCL1
161.0,BCL1
154.0,BCL1
189.0,BCL1
161.0,BCL1
190.0,BCL1
194.0,BCL1
157.0,BCL1
380.0,MIR2
385.0,MIR2
386.0,MIR2
353.0,MIR2
336.0,MIR2
389.0,MIR2
338.0,MIR2
381.0,MIR2
372.0,MIR2
387.0,MIR2
332.0,MIR2
146.0,QL1
148.0,QL1
148.0,QL1
147.0,QL1
148.0,QL1
149.0,QL1
146.0,QL1
147.0,QL1
149.0,QL1
146.0,QL1
148.0,QL1
145.0,QL2
147.0,QL2
148.0,QL2
148.0,QL2
146.0,QL2
147.0,QL2
146.0,QL2
146.0,QL2
148.0,QL2
146.0,QL2
148.0,QL2
148.0,QL3
144.0,QL3
146.0,QL3
148.0,QL3
148.0,QL3
147.0,QL3
146.0,QL3
146.0,QL3
148.0,QL3
144.0,QL3
148.0,QL3
146.0,QL4
146.0,QL4
142.0,QL4
148.0,QL4
146.0,QL4
148.0,QL4
146.0,QL4
147.0,QL4
148.0,QL4
147.0,QL4
146.0,QL4
146.0,QL5
146.0,QL5
147.0,QL5
147.0,QL5
147.0,QL5
147.0,QL5
145.0,QL5
148.0,QL5
147.0,QL5
145.0,QL5
146.0,QL5
