fitness,archivo
261.0,BCL1
263.0,BCL1
265.0,BCL1
264.0,BCL1
265.0,BCL1
256.0,BCL1
263.0,BCL1
263.0,BCL1
261.0,BCL1
264.0,BCL1
262.0,BCL1
268.0,MIR2
264.0,MIR2
263.0,MIR2
262.0,MIR2
266.0,MIR2
262.0,MIR2
267.0,MIR2
265.0,MIR2
264.0,MIR2
267.0,MIR2
266.0,MIR2
265.0,QL1
266.0,QL1
264.0,QL1
261.0,QL1
264.0,QL1
263.0,QL1
263.0,QL1
264.0,QL1
266.0,QL1
265.0,QL1
266.0,QL1
268.0,QL2
265.0,QL2
267.0,QL2
264.0,QL2
267.0,QL2
264.0,QL2
259.0,QL2
266.0,QL2
267.0,QL2
264.0,QL2
265.0,QL2
267.0,QL3
266.0,QL3
265.0,QL3
263.0,QL3
266.0,QL3
265.0,QL3
267.0,QL3
265.0,QL3
266.0,QL3
264.0,QL3
263.0,QL3
265.0,QL4
265.0,QL4
263.0,QL4
264.0,QL4
266.0,QL4
267.0,QL4
266.0,QL4
267.0,QL4
267.0,QL4
261.0,QL4
265.0,QL4
264.0,QL5
266.0,QL5
264.0,QL5
262.0,QL5
265.0,QL5
266.0,QL5
264.0,QL5
259.0,QL5
263.0,QL5
264.0,QL5
267.0,QL5
