fitness,archivo
140.0,BCL1
144.0,BCL1
142.0,BCL1
145.0,BCL1
144.0,BCL1
141.0,BCL1
141.0,BCL1
143.0,BCL1
143.0,BCL1
144.0,BCL1
142.0,BCL1
143.0,BCL1
143.0,BCL1
144.0,BCL1
146.0,BCL1
142.0,BCL1
146.0,MIR2
146.0,MIR2
147.0,MIR2
147.0,MIR2
143.0,MIR2
147.0,MIR2
146.0,MIR2
144.0,MIR2
145.0,MIR2
148.0,MIR2
146.0,MIR2
142.0,QL1
141.0,QL1
143.0,QL1
147.0,QL1
142.0,QL1
149.0,QL1
145.0,QL1
146.0,QL1
143.0,QL1
153.0,QL1
142.0,QL1
146.0,QL2
146.0,QL2
143.0,QL2
144.0,QL2
146.0,QL2
148.0,QL2
145.0,QL2
148.0,QL2
146.0,QL2
145.0,QL2
143.0,QL2
146.0,QL3
144.0,QL3
147.0,QL3
146.0,QL3
146.0,QL3
145.0,QL3
145.0,QL3
145.0,QL3
146.0,QL3
146.0,QL3
148.0,QL4
145.0,QL4
146.0,QL4
148.0,QL4
146.0,QL4
147.0,QL4
148.0,QL4
146.0,QL4
145.0,QL4
142.0,QL4
146.0,QL4
146.0,QL5
146.0,QL5
145.0,QL5
146.0,QL5
146.0,QL5
146.0,QL5
148.0,QL5
144.0,QL5
146.0,QL5
144.0,QL5
144.0,QL5
