fitness,archivo
299.0,BCL1
295.0,BCL1
287.0,BCL1
287.0,BCL1
291.0,BCL1
291.0,BCL1
281.0,BCL1
299.0,BCL1
281.0,BCL1
297.0,BCL1
280.0,BCL1
380.0,MIR2
366.0,MIR2
396.0,MIR2
386.0,MIR2
283.0,MIR2
360.0,MIR2
391.0,MIR2
355.0,MIR2
389.0,MIR2
280.0,MIR2
378.0,MIR2
267.0,QL1
271.0,QL1
263.0,QL1
270.0,QL1
268.0,QL1
272.0,QL1
268.0,QL1
273.0,QL1
271.0,QL1
268.0,QL1
266.0,QL1
279.0,QL2
278.0,QL2
272.0,QL2
277.0,QL2
276.0,QL2
272.0,QL2
273.0,QL2
275.0,QL2
274.0,QL2
271.0,QL2
275.0,QL3
268.0,QL3
268.0,QL3
279.0,QL3
266.0,QL3
274.0,QL3
272.0,QL3
276.0,QL3
278.0,QL3
265.0,QL3
264.0,QL3
275.0,QL4
273.0,QL4
275.0,QL4
274.0,QL4
275.0,QL4
268.0,QL4
274.0,QL4
276.0,QL4
278.0,QL4
272.0,QL4
275.0,QL4
273.0,QL5
272.0,QL5
274.0,QL5
274.0,QL5
271.0,QL5
273.0,QL5
275.0,QL5
274.0,QL5
275.0,QL5
272.0,QL5
276.0,QL5
